-12610
16692
532
-13821
-6324
3432
1844
-5752
-21962
-24685
-4162
-2445
-6780
25877
293
11124
-11443
4396
3093
-29766
-6236
-13748
17421
-16758
11510
-27653
-4051
-14608
8584
-7817
28087
-4715
-29335
19343
-5839
-21168
-14615
-31658
12222
-28950
-29904
28873
3749
-10570
8074
6095
19228
-7577
-23428
10665
-17784
-8517
-11570
-14145
-12531
-29650
-2047
10524
10724
-20284
-26353
26937
-8203
9076
7588
9349
20152
-31103
604
15037
-3372
24062
27394
15577
-24768
-30807
-1187
-15806
7986
-11636
-32230
18152
11114
-14066
3380
-15051
-5741
-27021
-6711
6863
-19130
-5350
18503
23823
8250
3196
-21530
-15462
-2836
26709
25385
26205
5756
-5804
20822
-32179
-31294
12390
-14832
-365
26160
16799
-19160
2328
-13035
-29971
25776
-31543
7835
-1545
-12335
18370
2220
-544
-23742
19798
12718
-29606
-23395
12841
31487
-2333
16232
-31802
-31854
9249
-13852
-30845
21523
-25091
-29860
-9191
-10326
-22607
-5312
20066
26731
-14340
20301
-13030
747
19414
1872
-22382
-27715
27579
-3682
26333
31657
-20074
26073
9054
-31561
1065
-25576
-32109
-20158
7646
-30993
19380
-32001
-15073
-10811
-12242
-12907
3565
8257
-6349
-29911
9685
3423
-11120
2015
-29805
2542
9382
17812
23683
5104
13866
-13591
-7761
-545
29836
16564
-31188
18310
-4547
-7410
-17757
-26432
8144
-17839
9959
13012
-4222
11770
3273
-7143
18720
19065
25556
29300
-27941
-1063
-19672
3468
-15785
12608
-8436
18413
-1683
27276
9516
8516
-12984
2247
18745
-22593
8225
-7081
26109
-30422
5298
32701
-15323
-10946
-15466
2223
27976
-25000
8858
-23859
28518
-4829
-26496
-8151
-30027
4164
8861
-13594
-15156
19334
-15530
20418
-28573
-8263
22096
3071
13417
3682
-23120
-15765
3582
-13573
26246
17470
-15344
20302
-31312
1374
9561
-15558
-13629
-8345
4331
17261
11632
19104
28123
24713
18012
-993
-6327
-4966
-14581
19874
581
2958
21436
-14155
28946
-21873
8739
-14666
-15090
12701
-8338
-16179
32025
31211
-7375
-30099
-31779
-16245
26460
17628
-6707
-13791
-14953
18640
19107
26263
26310
-30048
1038
7510
-7195
7136
20959
27790
-21758
7653
-14736
-12624
24564
-22880
-21102
16921
-30824
-2242
10451
-14970
24778
19159
8586
-20028
-909
-95
1760
-1881
7448
25277
5010
-3369
1348
-11894
-22272
17260
-23191
8268
32019
-30714
-15261
-20589
19403
-15584
-15073
19991
-14188
-18657
27476
-32641
31756
26501
-32364
8846
-9746
-6508
16383
4264
-23936
-8904
-23485
-15930
12137
-28504
7896
27728
25257
26383
17012
-31011
15840
10433
-10470
23891
-23036
-6664
23444
10039
13079
-29056
16384
9259
8514
-7174
9547
-14765
26128
-15609
17214
-22830
20847
18343
27361
-12779
17948
6297
28751
17936
26622
2887
-23550
-15521
26268
3993
-32114
8303
12674
-12789
27588
-22940
-28076
-684
8872
-15725
-23152
1639
-9798
24492
30831
-25396
-7408
-20991
-2438
7693
-24877
10978
-11188
1666
12174
11750
-31530
18304
204
-18183
-29045
-15267
27750
16144
3524
-21787
18233
-14401
27350
20997
18528
-2521
-25930
6926
13805
-18128
-12197
-4525
-15615
12567
-21253
16366
-22393
2131
19741
-11746
-30617
24430
-15484
-18211
-29534
-21255
-22464
-22695
-70
-29440
-21785
-30136
7992
27127
-6103
18858
-4609
24672
-20326
-17821
-7492
18066
23695
2009
-27183
-29893
-1275
-18620
-29433
19458
-12825
19585
-24218
-5447
-4568
-230
-16390
18888
-5578
