w 1 00000010  
w 2 0000000A  
w 3 0000000A  
w 4 00000010  
r 4 00000010  
r 3 0000000A  
r 2 0000000A  
r 1 00000010  
w 5 00000063  
w 6 00000020  
w 7 00000013  
w 8 00000048  
w 9 00000036  
w 10 00000026  
w 11 0000005C  
w 12 00000047  
w 13 00000019  
w 14 00000009  
w 15 00000008  
w 16 00000011  
w 17 0000000D  
w 18 0000000F  
w 19 00000000  
w 20 00000057  
w 21 0000001E  
w 22 00000064  
w 23 0000002A  
w 24 0000000A  
w 25 0000000E  
w 26 0000005D  
w 27 00000005  
w 28 00000030  
w 29 0000004E  
w 30 00000054  
w 31 0000005F  
w 32 0000002B  
w 33 00000041  
w 34 0000000B  
w 35 0000002C  
w 36 00000061  
w 37 0000004D  
w 38 00000040  
w 39 00000051  
w 40 00000042  
w 41 00000017  
w 42 0000003B  
w 43 00000062  
w 44 00000006  
w 45 00000029  
w 46 00000023  
w 47 00000049  
w 48 00000016  
w 49 00000028  
w 50 00000007  
w 51 0000003F  
w 52 00000050  
w 53 00000038  
w 54 00000052  
w 55 00000001  
w 56 0000003D  
w 57 00000004  
w 58 00000022  
w 59 00000025  
w 60 00000055  
w 61 00000024  
w 62 00000021  
w 63 00000010  
w 64 0000004F  
w 65 0000005A  
w 66 0000000C  
w 67 00000044  
w 68 0000001D  
w 69 0000001C  
w 70 00000015  
w 71 00000018  
w 72 0000004C  
w 73 0000005B  
w 74 00000032  
w 75 0000002E  
w 76 00000046  
w 77 00000035  
w 78 00000014  
w 79 00000058  
w 80 0000003E  
w 81 00000056  
w 82 00000002  
w 83 0000005E  
w 84 00000053  
w 85 00000034  
w 86 00000045  
w 87 00000060  
w 88 00000059  
w 89 00000027  
w 90 0000004B  
w 91 0000001B  
w 92 0000003C  
w 93 0000004A  
w 94 0000001A  
w 95 00000033  
w 96 00000003  
w 97 0000002F  
w 98 0000001F  
w 99 0000003A  
w 100 00000031  
w 101 00000012  
w 102 00000039  
w 103 00000037  
w 104 00000043  
w 105 0000002D  
w 106 00000063  
w 107 00000020  
w 108 00000013  
w 109 00000048  
w 110 00000036  
w 111 00000026  
w 112 0000005C  
w 113 00000047  
w 114 00000019  
w 115 00000009  
w 116 00000008  
w 117 00000011  
w 118 0000000D  
w 119 0000000F  
w 120 00000000  
w 121 00000057  
w 122 0000001E  
w 123 00000064  
w 124 0000002A  
w 125 0000000A  
w 126 0000000E  
w 127 0000005D  
w 128 00000005  
w 129 00000030  
w 130 0000004E  
w 131 00000054  
w 132 0000005F  
w 133 0000002B  
w 134 00000041  
w 135 0000000B  
w 136 0000002C  
w 137 00000061  
w 138 0000004D  
w 139 00000040  
w 140 00000051  
w 141 00000042  
w 142 00000017  
w 143 0000003B  
w 144 00000062  
w 145 00000006  
w 146 00000029  
w 147 00000023  
w 148 00000049  
w 149 00000016  
w 150 00000028  
w 151 00000007  
w 152 0000003F  
w 153 00000050  
w 154 00000038  
w 155 00000052  
w 156 00000001  
w 157 0000003D  
w 158 00000004  
w 159 00000022  
w 160 00000025  
w 161 00000055  
w 162 00000024  
w 163 00000021  
w 164 00000010  
w 165 0000004F  
w 166 0000005A  
w 167 0000000C  
